"","shift_day","study_member_id","date","time","time_point","single_stress","tlx_1","tlx_2","tlx_3","tlx_4","tlx_5","tlx_6","tlx_7","tlx_8","tlx_9","tlx_10","tlx_11","tlx_12","tps_1","tps_2","tps_3","tps_4","tps_5","tps_6","tps_7","tps_8","tps_9","tps_10","stressors_1","stressors_2","stressors_3","stressors_4","stressors_5","stressors_6","stressors_7","stressors_8","stressors_9","stressors_10","stressors_11","stressors_12","stressors_13","code_eval_1","code_eval_2","mayo_1","mayo_2","mayo_3","mayo_4","mayo_5","mayo_6","mayo_7","mayo_8","mayo_9","mayo_10","mayo_11","mayo_12","mayo_13","mayo_14","mayo_15","mayo_16","trust_1","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","trust_8","trust_9","trust_10","trust_11","trust_12","trust_13","trust_14","trust_15","trust_16","trust_17","trust_18","trust_19","trust_20","trust_21","belief_1","belief_2","belief_3","belief_4","belief_5","belief_6","belief_7","belief_8","belief_9","belief_10","belief_11","belief_12","belief_13","belief_14","belief_15","belief_16","belief_17","belief_18","mbi_1","mbi_2","shift_type","role","team","team_census","team_ppv","team_vaso","team_ecmo","team_renal","team_cardiac","red_pm_census","red_pm_ppv","red_pm_vaso","red_pm_ecmo","red_pm_renal","red_pm_cardiac","picu_census","admit_picu","transfer_picu","discharge_picu","beside_nurse_picu","tlx_individual","tlx_team","stressors_total","trust_prop_t","trust_perc_t","trust_coop_beh","trust_mon_beh","tps_transition","tps_action","tps_interpersonal","belief_process","belief_potency","mbi","mayo_total","HR_prop_missing","HR_Se","HR_AR","HR_Empath","HR_Driver","EDA_prop_missing","EDA_Se","EDA_AR","EDA_Empath","EDA_Driver"
"1220","83",2805,"11/29/21",12:05:00,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","83",2682,"11/29/21",11:47:00,2,3,7,2,5,11,6,5,3,13,3,9,6,6,4,4,4,3,2,3,3,4,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,6,6.66666666666667,4,NA,NA,NA,NA,4,2.75,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","83",1157,"11/29/21",11:48:00,2,8,15,10,12,9,12,16,5,5,6,16,6,6,3,3,3,3,3,3,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,12.3333333333333,7.33333333333333,1,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","83",2805,"11/29/21",12:06:00,2,3,10,3,9,17,11,5,9,10,3,16,4,3,5,5,5,5,5,5,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,9.16666666666667,7.5,1,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","83",2382,"11/29/21",14:07:00,2,5,17,5,10,15,10,5,5,15,5,15,5,0,4,4,4,4,2,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,10.3333333333333,7.5,0,NA,NA,NA,NA,4,3.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","83",2682,"11/29/21",15:10:00,3,2,3,3,3,10,5,4,10,9,3,15,4,7,3,4,4,4,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,4.66666666666667,8,1,NA,NA,NA,NA,3.66666666666667,3.25,3.33333333333333,NA,NA,NA,NA,0.000138879244496959,0.000288296094876763,0.560935543113425,0.576124091809406,0.564088012706128,0,2.55994807750329e-06,0.419806978892954,0.470842401910201,0.430995970327246
"1226","83",2805,"11/29/21",16:13:00,3,3,4,4,5,16,4,4,10,4,5,15,15,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,1,0,0,0,0,0,1,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,6.16666666666667,9,3,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,0.000138879244496959,0.000288296094876763,0.420366666692883,0.429571022162345,0.430537035654384,0,2.55994807750329e-06,0.872466250031073,0.883851456823394,0.889274617228563
"1227","83",2382,"11/29/21",19:44:00,3,4,5,10,5,15,10,5,15,15,10,15,0,5,3,4,4,2,2,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,8.33333333333333,10,0,NA,NA,NA,NA,3.66666666666667,3,3.66666666666667,NA,NA,NA,NA,0.000138879244496959,0.000288296094876763,0.320626661653432,0.329711338295276,0.340350568709558,0,2.55994807750329e-06,0.897048492863877,0.898775762232304,0.93625384298175
"1228","83",1157,"11/30/21",18:32:00,3,5,10,9,9,18,9,5,6,6,6,16,4,6,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,10,7.33333333333333,1,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,0.000138879244496959,0.000288296094876763,0.504508598424848,0.522469269462075,0.522900104659032,0,2.55994807750329e-06,0.258992177699869,0.26430440313812,0.261249593566459
"1229","83",1157,"11/29/21",19:23:00,4,5,12,13,11,18,7,6,7,7,6,16,4,10,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,4,2,6,6,5,6,3,3,5,4,3,3,6,6,7,8,10,8,10,10,10,10,5,4,5,4,5,4,5,4,4,3,"1","1","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,19,1,2,1,15,11.1666666666667,8.33333333333333,1,6,5.66666666666667,5.33333333333333,3.33333333333333,3,3,3,8.5,4.5,3.5,NA,0.0622179015346157,0.000535464822907952,0.607155843603097,0.63414324214582,0.62449353432822,0.0619401430456218,3.28061566891097e-05,0.891322918807476,0.89820258834168,0.897571278018655
"1230","83",2382,"11/29/21",19:49:00,4,8,18,5,5,10,15,10,5,10,5,10,10,10,3,3,3,2,3,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,1,1,7,7,7,7,1,1,7,1,1,1,8,8,10,11,11,11,11,11,8,11,4,3,3,4,5,4,5,3,2,2,"1","3","2",5,3,1,2,1,5,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,10.5,8.33333333333333,1,7,7,7,1,3,3,4,10,3.875,2,NA,0.0622179015346157,0.000535464822907952,0.440207445801144,0.444764112369045,0.451614434643806,0.0619401430456218,3.28061566891097e-05,0.677199414536665,0.689719629354935,0.678594760396254
"1231","83",2805,"11/29/21",20:17:00,4,4,5,6,12,16,12,9,8,14,11,14,4,8,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,6,7,2,2,7,7,7,7,2,2,7,2,6,6,9,10,9,11,11,11,11,11,11,11,5,5,5,5,5,5,5,5,2,2,"1","3","3",10,3,0,0,0,0,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,10,9.83333333333333,2,7,6.5,6.66666666666667,4.66666666666667,5,5,5,10.5,5,2,NA,0.0622179015346157,0.000535464822907952,0.40205457833762,0.416556132628429,0.417152738394099,0.0619401430456218,3.28061566891097e-05,0.916106937396913,0.921520825399073,0.950438066844325
"1232","83",2682,"11/29/21",23:11:00,4,3,3,2,2,5,5,3,9,4,5,15,5,3,4,4,3,3,3,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,7,4,5,6,6,6,6,5,5,1,2,6,6,5,5,1,3,5,2,2,2,6,4,4,6,6,4,6,5,5,5,3,3,2,2,3,3,3,2,3,3,"1","3","1",10,3,0,0,0,0,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,3.33333333333333,6.83333333333333,0,5.66666666666667,5.83333333333333,5.5,2,3.66666666666667,3.25,4,5.1,2.625,3,NA,0.0622179015346157,0.000535464822907952,0.524461883104367,0.535715594360057,0.537918374137226,0.0619401430456218,3.28061566891097e-05,0.289944825238077,0.310168730505561,0.293007668342014
"1233","84",2682,"11/30/21",07:17:00,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","84",2396,"11/30/21",07:26:00,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","84",1954,"11/30/21",07:43:00,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","84",2382,"11/30/21",07:52:00,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","84",2396,"11/30/21",11:05:00,2,5,13,12,6,15,10,7,9,9,5,16,4,3,3,4,4,3,4,3,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,10.5,7.66666666666667,1,NA,NA,NA,NA,3.66666666666667,3.5,3.66666666666667,NA,NA,NA,NA,0.0492326921741546,0.000660163199744541,0.402591010215765,0.415096931895036,0.407868488282781,0.04853829595167,9.70862695919225e-05,0.561661322253702,0.591422765126481,0.576966837442395
"1238","84",1954,"11/30/21",13:17:00,2,5,8,4,7,9,7,8,11,9,6,7,5,7,2,3,3,3,3,4,3,3,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,7.16666666666667,7.5,2,NA,NA,NA,NA,2.66666666666667,3.25,3,NA,NA,NA,NA,0.0492326921741546,0.000660163199744541,0.309919173678947,0.316748304419773,0.328959029843513,0.04853829595167,9.70862695919225e-05,0.852157164523111,0.863969067515518,0.893983122873734
"1239","84",2382,"11/30/21",18:53:00,2,7,10,0,10,10,15,0,0,10,0,20,0,0,3,3,3,3,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,7.5,5,0,NA,NA,NA,NA,3,2.75,3,NA,NA,NA,NA,0.0492326921741546,0.000660163199744541,0.256233880324948,0.261048814971949,0.268643799145908,0.04853829595167,9.70862695919225e-05,0.768258938890456,0.813917309908115,0.788256814339028
"1240","84",2682,"11/30/21",20:11:00,2,5,10,5,10,7,12,12,9,12,11,10,3,10,3,4,4,4,3,4,4,3,4,3,1,0,0,0,1,1,0,0,0,0,0,1,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,9.33333333333333,9.16666666666667,4,NA,NA,NA,NA,3.66666666666667,3.75,3.33333333333333,NA,NA,NA,NA,0.0492326921741546,0.000660163199744541,0.429048142222392,0.445977084224094,0.433399818238649,0.04853829595167,9.70862695919225e-05,0.74265394143673,0.748766998214872,0.758869366109828
"1241","84",2382,"11/30/21",18:55:00,3,8,18,0,5,15,15,0,15,10,10,20,0,0,3,3,3,3,2,3,3,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,8.83333333333333,9.16666666666667,1,NA,NA,NA,NA,3,2.75,3.66666666666667,NA,NA,NA,NA,0,0.00358289515155819,0.320216310695426,0.34712439351033,0.373589741480709,0,2.60724463072828e-06,0.750894674787387,0.75462072785371,0.752055269204278
"1242","84",1954,"11/30/21",19:49:00,3,7,10,6,11,10,7,7,13,14,10,11,4,11,3,4,4,3,3,4,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,8.5,10.5,2,NA,NA,NA,NA,3.66666666666667,3.5,3,NA,NA,NA,NA,0,0.00358289515155819,0.346834474579353,0.362673315550784,0.356588332021967,0,2.60724463072828e-06,0.863175216288802,0.864502630485696,0.872894006896303
"1243","84",2682,"11/30/21",20:13:00,3,4,8,12,11,9,8,6,6,6,8,11,8,7,3,3,3,4,3,4,3,3,4,3,1,0,0,0,0,0,0,0,0,0,0,1,1,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,9,7.66666666666667,3,NA,NA,NA,NA,3,3.5,3.33333333333333,NA,NA,NA,NA,0,0.00358289515155819,0.446567126346305,0.492971182912,0.469391545247202,0,2.60724463072828e-06,0.55672969009925,0.566233518362814,0.567467468936198
"1244","84",2396,"12/1/21",11:11:00,3,5,12,10,10,13,13,5,9,7,6,11,1,1,3,3,3,3,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A","N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,10.5,5.83333333333333,0,NA,NA,NA,NA,3,3.5,3.66666666666667,NA,NA,NA,NA,0,0.00358289515155819,0.418002306670693,0.432203424870829,0.435402698094064,0,2.60724463072828e-06,0.343215957855535,0.351101264251938,0.344041395917379
"1245","84",2382,"11/30/21",19:00:00,4,5,10,0,0,15,10,5,15,10,0,20,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,1,1,7,7,7,7,1,1,7,1,1,1,11,11,9,11,11,11,11,11,11,11,4,4,4,4,4,4,4,3,3,2,"1","3","2",5,3,2,2,1,5,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,6.66666666666667,7.5,1,7,7,7,1,3,3,3,10.8,3.875,2.5,NA,0.173112978265398,0.00383315161210183,0.469885133678737,0.473156312473571,0.513637763138181,0.172765780154156,7.40003896237429e-06,0.721457370800997,0.72647142490634,0.74285717084856
"1246","84",1954,"11/30/21",20:00:00,4,6,11,8,13,7,10,10,13,12,9,10,9,12,3,3,3,3,3,4,4,3,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,6,5,5,4,5,4,5,5,5,2,2,5,6,5,6,2,3,5,4,4,2,7,7,7,7,8,8,9,9,7,8,4,4,4,4,4,4,4,4,7,7,"1","1","N/A",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,25,5,4,0,14,9.83333333333333,10.8333333333333,2,4.83333333333333,5.33333333333333,5.5,3.33333333333333,3,3.5,3.33333333333333,7.7,4,7,NA,0.173112978265398,0.00383315161210183,0.327869198589429,0.334716157848901,0.343930593947575,0.172765780154156,7.40003896237429e-06,0.798288040932883,0.80189078990681,0.803456697026644
"1247","84",2682,"11/30/21",20:21:00,4,3,10,7,7,7,9,11,8,12,12,11,10,4,4,4,4,4,3,4,4,3,4,4,1,1,0,0,0,0,0,0,0,0,0,1,1,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,5,6,4,5,6,6,5,3,4,3,5,5,4,5,5,2,3,5,4,5,5,8,6,8,8,8,5,8,7,8,9,4,4,3,4,4,2,4,4,4,4,"1","3","1",10,3,1,0,0,0,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,8.5,9.5,4,5.33333333333333,4.16666666666667,5,4.66666666666667,4,3.75,3.66666666666667,7.5,3.625,4,NA,0.173112978265398,0.00383315161210183,0.469725845694177,0.522968120195508,0.474048317372247,0.172765780154156,7.40003896237429e-06,0.435024551398159,0.456286957889674,0.437015052817262
"1248","84",2396,"12/1/21",15:14:00,4,6,15,17,1,18,10,4,9,3,4,17,0,0,4,4,4,3,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"2","N/A",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,7,5,1,1,6,6,5,5,1,3,5,2,4,3,8,8,8,8,11,10,10,9,9,7,4,5,5,5,4,4,5,5,NA,NA,"M","M","M",NA,NA,NA,NA,NA,NA,NA,NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,10.8333333333333,5.5,0,6,6.33333333333333,5.5,3,4,3.5,4,8.8,4.625,NA,NA,0.173112978265398,0.00383315161210183,0.332462200326822,0.368375367968705,0.367599284028681,0.172765780154156,7.40003896237429e-06,0.697443871386355,0.706876005950558,0.708196257960915
